key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
831,"오쉬온의 화살","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.","ui/icon/013000/013206.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,-10,0,False,0,False,False,0,0,False
832,"할로네의 창","극대화 발동률이 증가한 상태.","ui/icon/013000/013207.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,12,0,False,0,False,False,0,18,False
833,"살리아크의 물병","MP가 서서히 회복되는 상태.","ui/icon/013000/013208.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,10,0,False,0,False,False,0,0,False
834,"비레고의 탑","TP가 서서히 회복되는 상태.","ui/icon/013000/013209.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,10,0,False,0,False,False,0,0,False
835,"별읽기: 베네피크","지속적으로 HP가 회복되는 상태.","ui/icon/013000/013215.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,10,0,False,0,False,False,0,0,False
836,"별읽기: 헬리오스","지속적으로 HP가 회복되는 상태.","ui/icon/013000/013216.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,10,0,False,0,False,False,0,0,False
837,"밤의 보호","일정량의 피해를 무효화하는 상태.","ui/icon/013000/013217.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,30,False,False,100,0,False,0,False,False,0,12,False
838,"컴버스","HP가 서서히 줄어드는 상태.","ui/icon/013000/013213.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
839,"낮별읽기","일부 회복 기술에 지속 회복 효과가 추가되는 상태.","ui/icon/013000/013218.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
840,"밤별읽기","일부 회복 기술에 보호막 효과가 추가되는 상태.","ui/icon/013000/013219.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
841,"광속 시전","마법 시전 시간과 소비 MP가 감소하는 상태.","ui/icon/013000/013220.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
842,"빛의 에테르","MP가 서서히 회복되며 적개심 상승이 억제된 상태.","ui/icon/013000/013221.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,60,0,False,0,False,False,0,0,False
843,"컴버라","HP가 서서히 줄어드는 상태.","ui/icon/013000/013214.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
844,"행동 방해","적에게 주는 피해량이 떨어진 상태.","ui/icon/013000/013222.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
845,"궁합","파티원에게 단일 대상 회복마법을 시전하면 궁합으로 연결된 대상을 추가로 회복한다.","ui/icon/013000/013223.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,False,False,50,0,True,0,False,False,0,0,False
846,"궁합","효과를 부여한 점성술사가 파티원에게 단일 대상 회복마법을 시전하면 추가로 회복받는 상태.","ui/icon/013000/013224.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,False,False,0,0,True,0,False,False,0,0,False
847,"운명의 수레바퀴","범위 내 파티원을 회복시키는 영역을 발생시킨 상태.","ui/icon/013000/013225.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,50,4,True,0,False,False,0,27,False
848,"운명의 수레바퀴","받는 피해량을 줄여주는 보호막을 발생시킨 상태.","ui/icon/013000/013227.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,4,True,0,False,False,0,27,False
849,"운명의 수레바퀴: 효과","받는 피해량이 감소하는 상태.","ui/icon/013000/013226.tex",0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,-10,0,False,0,False,False,0,0,False
850,"채집 HQ 획득률 증가","물고기를 HQ로 낚을 확률이 증가한 상태.","ui/icon/016000/016004.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,True,0,False,False,0,0,False
851,"정비","다음에 실행하는 무기 기술이 반드시 극대화 직격으로 적중하는 상태.","ui/icon/013000/013001.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1,0,False,0,False,False,0,0,False
852,"체제 전환","포탑의 기능이 전환된 상태.","ui/icon/013000/013002.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,0,0,True,0,False,False,0,0,False
853,"속사","무기 기술 재사용 대기 시간이 줄어든 상태.","ui/icon/013000/013003.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
854,"산탄 사격","HP가 서서히 줄어드는 상태.","ui/icon/013000/013007.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
855,"강렬한 사격","적에게 주는 물리 피해량이 올라간 상태.","ui/icon/013000/013005.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,5,0,False,0,False,False,0,0,False
856,"슬러그탄 효과 향상","다음에 시전하는 슬러그탄의 위력이 향상된다.","ui/icon/013000/013004.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
857,"정밀탄 효과 향상","다음에 시전하는 정밀탄의 위력이 향상된다.","ui/icon/013000/013006.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
858,"가우스 총열","적에게 주는 피해량이 상승하는 대신 기공사 무기 기술에 시전 시간이 발생하는 상태.","ui/icon/013000/013010.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,10,0,True,0,False,False,0,0,False
859,"정신 파괴","마법 공격으로 주는 피해량이 감소하는 상태.","ui/icon/013000/013008.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
860,"무기 파괴","주는 피해량이 감소하는 상태.","ui/icon/013000/013009.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
861,"소이탄","시전한 기공사의 무기 기술 공격 횟수에 비례하여, 지속시간이 끝날 때 피해를 받는 상태.","ui/icon/013000/013011.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,50,0,False,0,False,False,0,0,False
862,"특수탄","특수탄을 장전한 상태.","ui/icon/018000/018401.tex",5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
863,"원초의 대지","받는 피해량이 감소하는 상태.","ui/icon/016000/016401.tex",0,22,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-50,0,False,0,False,False,0,0,False
864,"어둠의 힘","받는 피해량이 감소하는 상태.","ui/icon/016000/016401.tex",0,98,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-50,0,False,0,False,False,0,0,False
865,"여행신의 무곡","적에게 주는 피해량이 상승하는 대신 궁술사 및 음유시인 무기 기술에 시전 시간이 발생하는 상태.","ui/icon/012000/012610.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,10,0,True,0,False,False,0,0,False
866,"시간신의 찬미가","다음에 받는 상태이상을 1회 막아내는 상태.","ui/icon/012000/012611.tex",0,24,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
867,"마력 각성","다음에 시전하는 컬랩스, 파이어 또는 선더 계열 마법에 '컬랩스 추가 효과', '파이가 효과 향상', '선더 계열 효과 향상' 이 반드시 발동하는 상태.","ui/icon/012000/012655.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
868,"천사의 언어","마법 공격력이 상승한 상태.","ui/icon/012000/012656.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,5,0,True,0,False,False,0,0,False
869,"욕망의 냉기","적에게 주는 피해량이 떨어진 상태.","ui/icon/014000/014818.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
870,"되받아치기","물리 공격을 받으면 반격하고, 밀쳐내기를 당하면 효과를 무효화하고 상대방을 밀쳐내며 넉다운시킨다.","ui/icon/014000/014817.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
871,"원소의 예술","'원소의 인장' 효과가 향상된 상태.","ui/icon/016000/016122.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,0,0,True,0,False,False,0,0,False
872,"","",,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
873,"","",,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
874,"","",,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
875,"","",,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
876,"","",,0,0,0,"","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
877,"예술 사용불가","'원소의 예술' 효과가 부여되지 않는 상태.","ui/icon/016000/016117.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,0,0,True,0,False,False,0,0,False
878,"견실한 마음가짐","'견실한 작업'의 CP와 내구도 소비가 0이 된 상태.","ui/icon/011000/011653.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,0,0,True,0,False,False,0,0,False
879,"장인정신","'고품질' 상태 발생률이 상승한 상태.","ui/icon/016000/016118.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,0,0,True,0,False,False,0,0,False
880,"노동요","누적 수에 따라 다양한 제작 효과가 발생하는 상태.","ui/icon/018000/018361.tex",11,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,50,0,True,0,False,False,0,0,False
881,"날달의 호부: 커르다스 서부고지","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 커르다스 서부고지","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1648,0,True,0,False,False,0,0,False
882,"날달의 호부: 고지 드라바니아","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 고지 드라바니아","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1790,0,True,0,False,False,0,0,False
883,"날달의 호부: 저지 드라바니아","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 저지 드라바니아","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1791,0,True,0,False,False,0,0,False
884,"날달의 호부: 드라바니아 구름바다","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 드라바니아 구름바다","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1792,0,True,0,False,False,0,0,False
885,"날달의 호부: 아발라시아 구름바다","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 아발라시아 구름바다","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1793,0,True,0,False,False,0,0,False
886,"날달의 호부: 마법대륙 아지스 라","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 마법대륙 아지스 라","ui/icon/011000/011013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1794,0,True,0,False,False,0,0,False
887,"노피카의 호부: 커르다스 서부고지","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 커르다스 서부고지","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1795,0,True,0,False,False,0,0,False
888,"노피카의 호부: 고지 드라바니아","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 고지 드라바니아","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1796,0,True,0,False,False,0,0,False
889,"노피카의 호부: 저지 드라바니아","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 저지 드라바니아","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1797,0,True,0,False,False,0,0,False
890,"노피카의 호부: 드라바니아 구름바다","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 드라바니아 구름바다","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1798,0,True,0,False,False,0,0,False
891,"노피카의 호부: 아발라시아 구름바다","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 아발라시아 구름바다","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1799,0,True,0,False,False,0,0,False
892,"노피카의 호부: 마법대륙 아지스 라","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.
대상 지역: 마법대륙 아지스 라","ui/icon/011000/011058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,1800,0,True,0,False,False,0,0,False
893,"받는 피해량 증가","받는 피해량이 증가하는 상태.","ui/icon/017000/017101.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,False,False,15,0,False,0,False,False,0,0,False
894,"바람속성 저항 감소","바람속성 저항이 떨어진다.","ui/icon/018000/018201.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-25,0,False,0,False,False,0,0,False
895,"무적","받는 피해를 무효화하는 상태.","ui/icon/015000/015024.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,0,0,True,0,False,False,0,1,False
896,"넉다운","넉다운된 상태. 이동하거나 기술을 실행할 수 없다.","ui/icon/015000/015044.tex",0,1,2,"dk05ht_sta0h","",True,False,True,True,False,False,False,False,True,100,False,False,0,4,False,0,False,False,0,0,False
897,"○削除予定","連続してＨＰが回復している状態。","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,10,0,False,0,False,False,0,0,False
898,"번개속성 저항 감소","번개속성 저항이 떨어진 상태.","ui/icon/017000/017741.tex",2,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,-50,0,False,0,False,False,0,0,False
899,"받는 물리 피해량 감소","물리 공격으로 받는 피해량이 감소하는 상태.","ui/icon/015000/015052.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,50,False,False,-40,0,False,0,False,False,0,0,False
900,"시간 정지","시간이 정지한 상태.","ui/icon/015000/015579.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,32,False
901,"구속","행동이 불가능한 상태.","ui/icon/015000/015545.tex",0,1,2,"dk05th_stdn0t","",True,False,True,True,False,False,False,False,False,100,False,False,0,0,False,0,False,False,0,0,False
902,"부대 혜택: MGP 증가","맨더빌 골드 소서 포인트 획득량이 증가하는 상태.","ui/icon/016000/016519.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,True,False,0,0,True,0,True,False,0,0,False
903,"소장품 제작","특정 아이템 제작 시 결과물을 소장품으로 획득할 수 있는 상태.","ui/icon/016000/016116.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
904,"표식","표적으로 점찍힌 상태.
다른 플레이어에게 접근하면 표식을 옮길 수 있다.","ui/icon/015000/015026.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,0,0,False,0,False,False,0,0,False
905,"동결","몸이 얼어붙고 있는 상태. 4단계 누적되면 빙결 상태가 된다.","ui/icon/017000/017661.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,0,False
906,"암흑의 힘","어두운 감정을 태워 암흑의 힘을 얻은 상태. 주는 피해량이 상승하고 받는 피해량이 감소한다.","ui/icon/017000/017061.tex",5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,5,0,True,0,False,False,0,0,False
907,"아르카나의 축복","아르카나의 축복을 받은 상태. 주는 회복량이 상승한다.","ui/icon/017000/017061.tex",8,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,10,0,True,0,False,False,0,0,False
908,"바하무트 에테르","바하무트의 에테르를 쐬어 감응력이 높아진 상태. 6번 누적되면 빙의 상태가 된다.","ui/icon/017000/017061.tex",6,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
909,"MP 지속 회복","지속적으로 MP가 회복되는 상태.","ui/icon/010000/010408.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,60,0,False,0,False,False,0,0,False
910,"죽음의 선고","지속시간이 끝나면 전투불능이 되는 상태.","ui/icon/015000/015503.tex",0,1,2,"dk05ht_dth0t","",False,False,False,False,False,False,True,False,False,200,False,False,0,0,False,0,False,False,0,0,False
911,"얼음 바닥","얼어붙은 땅바닥 위에 있는 상태. 이동하면 미끄러진다.","ui/icon/015000/015615.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,False,False,0,0,False,0,False,False,0,7,False
912,"받는 피해량 감소","받는 피해량이 감소하는 상태.","ui/icon/015000/015021.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,-10,0,False,0,False,False,0,0,False
913,"점지: 아제마의 균형","아제마의 균형 카드를 뽑은 상태.","ui/icon/013000/013229.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
914,"점지: 세계수의 줄기","세계수의 줄기 카드를 뽑은 상태.","ui/icon/013000/013230.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
915,"점지: 오쉬온의 화살","오쉬온의 화살 카드를 뽑은 상태.","ui/icon/013000/013231.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
916,"점지: 할로네의 창","할로네의 창 카드를 뽑은 상태.","ui/icon/013000/013232.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
917,"점지: 살리아크의 물병","살리아크의 물병 카드를 뽑은 상태.","ui/icon/013000/013233.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
918,"점지: 비레고의 탑","비레고의 탑 카드를 뽑은 상태.","ui/icon/013000/013234.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
919,"간파","잠복 상태인 적을 공격할 수 있는 상태.","ui/icon/015000/015676.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
920,"보류: 아제마의 균형","아제마의 균형 카드를 보류한 상태.","ui/icon/013000/013235.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
921,"보류: 세계수의 줄기","세계수의 줄기 카드를 보류한 상태.","ui/icon/013000/013236.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
922,"보류: 오쉬온의 화살","오쉬온의 화살 카드를 보류한 상태.","ui/icon/013000/013237.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
923,"보류: 할로네의 창","할로네의 창 카드를 보류한 상태.","ui/icon/013000/013238.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
924,"보류: 살리아크의 물병","살리아크의 물병 카드를 보류한 상태.","ui/icon/013000/013239.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
925,"보류: 비레고의 탑","비레고의 탑 카드를 보류한 상태.","ui/icon/013000/013240.tex",0,1,1,"","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
926,"수면","잠에 빠져 행동이 불가능한 상태.","ui/icon/015000/015013.tex",0,1,2,"dk05ht_slp0s","dk10ht_slp0h",True,False,True,False,False,False,True,False,False,100,False,False,0,0,False,0,False,False,0,3,False
927,"꽃꿀","온몸에 꽃꿀이 묻은 상태.","ui/icon/015000/015583.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,1,False,0,False,False,0,0,False
928,"검은 위협","번개야수가 광분하여 날뛰는 상태.","ui/icon/015000/015503.tex",0,1,1,"","",False,False,False,False,False,False,False,False,True,0,False,False,100,0,False,0,False,False,0,0,False
929,"받는 피해량 감소","받는 피해량이 감소하는 상태.","ui/icon/015000/015021.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,-10,0,False,0,False,False,0,0,False
930,"구속","행동이 불가능한 상태.","ui/icon/015000/015545.tex",0,1,2,"dk05th_stdn0t","",True,False,True,True,False,False,False,True,True,100,False,False,0,0,False,0,False,False,0,0,False
931,"타격 저항 감소","타격속성 저항이 떨어진 상태.","ui/icon/017000/017701.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,-12,0,False,0,False,False,0,0,False
932,"격리","동료에게서 격리된 상태.","ui/icon/015000/015677.tex",0,1,2,"","",False,False,False,False,False,False,False,True,True,200,False,False,0,0,False,0,False,False,0,0,False
933,"마법 회복력 감소","마법 회복력이 떨어진 상태.","ui/icon/015000/015059.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
934,"받는 물리 피해량 증가","물리 공격으로 받는 피해량이 증가하는 상태.","ui/icon/015000/015053.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,10,0,False,0,False,False,0,0,False
935,"가맹 PC방 혜택","가맹 PC방에서 접속한 상태.
적 처치 시에 얻는 경험치와 길이 증가하고
텔레포 비용이 할인된다.
던전 공략 시 파티원 모두에게
'PC방 초월하는 힘'이 부여된다.","ui/icon/016000/016218.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,100,0,True,0,False,False,0,0,False
936,"가맹 PC방 초월하는 힘","가맹 PC방에서 접속한 파티원이 존재하는 상태.
최대 HP, 주는 피해량, 회복마법 회복량이 증가한다.","ui/icon/016000/016219.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,10,0,False,0,False,False,0,0,False
937,"기생","기생당해 조종당하는 상태. 다른 플레이어를 지속적으로 공격한다.
공격당한 플레이어도 기생 상태가 된다.","ui/icon/015000/015680.tex",0,1,2,"dk05th_stdn0t","plant_awl_0c",False,False,False,True,False,True,False,False,False,100,False,False,0,1,False,0,False,False,0,0,False
938,"질식","지속시간이 끝나면 질식하여 전투불능 상태가 된다.","ui/icon/015000/015665.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,0,False
939,"기술 실행 불가","기술을 실행할 수 없는 상태.","ui/icon/015000/015045.tex",0,1,2,"dk05ht_sta0h","",False,False,True,False,False,False,False,False,False,100,False,False,0,0,False,0,False,False,0,0,False
940,"고통","무속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/017000/017121.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,10,0,False,0,False,False,0,0,False
941,"원거리 무효","원거리 공격을 무효화하는 상태.","ui/icon/015000/015681.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,0,False
942,"마법 무효","마법 공격을 무효화하는 상태.","ui/icon/015000/015682.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,0,False
943,"성검의 가호","성검 아스칼론에 숨겨진 용의 눈의 힘으로 가호를 받은 상태.","ui/icon/018000/018241.tex",8,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,3,0,False,0,False,False,0,0,False
944,"창천의 검","적에게 주는 피해량이 증가하는 상태. 인접한 아군에게 같은 효과가 적용된다.","ui/icon/015000/015668.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,0,0,False,0,False,False,0,0,False
945,"창천의 방패","받는 피해량이 감소한 상태. 인접한 아군에게 같은 효과가 적용된다.","ui/icon/015000/015667.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,0,0,False,0,False,False,0,0,False
946,"거미 형태","거미 형태를 이루고 있는 상태.","ui/icon/015000/015679.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
947,"새 형태","새 형태를 이루고 있는 상태.","ui/icon/015000/015678.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
948,"번개속성 반격","모든 공격에 대해 번개속성으로 반격하는 상태.","ui/icon/015000/015684.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,1,False,False,0,0,False,0,False,False,0,0,False
949,"불속성 반격","모든 공격에 대해 불속성으로 반격하는 상태.","ui/icon/015000/015685.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,1,False,False,0,0,False,0,False,False,0,0,False
950,"얼음속성 반격","모든 공격에 대해 얼음속성으로 반격하는 상태.","ui/icon/015000/015686.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,1,False,False,0,0,False,0,False,False,0,0,False
