key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
491,"e0138","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,9,428,False,12,False,0,True,False,False,False,91,,,,"QuestBattle#132","",-1,0,-1,False,1,0,0,0,False,0,False,False
492,"e0139","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,"아발라시아","아발라시아","아발라시아 구름바다","a2f1/00","LoadingImage#7",3,9,429,False,53,False,0,True,False,False,False,91,,,,"QuestBattle#133","",-1,113,-1,False,1,0,0,0,False,0,False,False
493,"e0140","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"커르다스","커르다스","커르다스 서부고지","r2f1/00","LoadingImage#5",3,9,430,False,49,False,1,True,False,False,False,39,,,,"QuestBattle#125","",-1,0,-1,False,1,0,0,0,False,0,False,False
494,"e0141","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"다날란","다날란","동부 다날란","w1f3/00","LoadingImage#4",3,9,431,False,11,False,0,True,False,False,False,39,,,,"QuestBattle#136","",-1,0,-1,False,1,0,0,0,False,0,False,False
495,"e0142","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"라노시아","라노시아","저지 라노시아","s1f2/00","LoadingImage#2",3,9,432,False,17,False,0,True,False,False,False,37,,,,"QuestBattle#137","",-1,0,-1,False,1,0,0,0,False,0,False,False
496,"e0143","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,433,False,21,False,2,True,False,False,False,83,,,,"QuestBattle#138","",-1,0,-1,False,1,0,0,0,False,0,False,False
497,"e0144","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"커르다스","커르다스","커르다스 서부고지","r2f1/00","LoadingImage#5",3,9,434,False,0,False,1,True,False,False,False,317,,,,"QuestBattle#139","",800,0,-1,False,1,0,0,0,False,0,False,False
498,"e0145","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"커르다스","커르다스","커르다스 서부고지","r2f1/00","LoadingImage#5",3,9,435,False,49,False,1,True,False,False,False,113,,,,"QuestBattle#140","",-1,0,-1,False,1,0,0,0,False,0,False,False
499,"e0146","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,"커르다스","이슈가르드","이슈가르드 상층","r2t2/00","LoadingImage#5",3,9,436,False,48,True,1,True,False,False,False,316,,,,"QuestBattle#145","",-1,116,-1,False,1,0,0,0,False,0,False,False
500,"e0147","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,437,False,21,False,1,True,False,False,False,91,,,,"QuestBattle#146","",-1,0,-1,False,1,0,0,0,False,0,False,False
501,"e0148","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,"드라바니아","드라바니아","드라바니아 구름바다","d2f3/00","LoadingImage#8",3,9,438,False,52,False,0,True,False,False,False,178,,,,"QuestBattle#147","",-1,0,-1,False,1,0,0,0,False,0,False,False
502,"e0149","ffxiv/lak_l1/pvp/l1p1/level/l1p1",1,"모르도나","모르도나","카르테노 평원: 외곽 유적지대","l1p1/00","LoadingImage#6",3,9,439,False,0,False,0,True,False,False,False,39,,,,"QuestBattle#149","",400,0,-1,False,1,0,0,0,False,0,False,False
503,"e0150","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,"드라바니아","드라바니아","저지 드라바니아","d2f2/00","LoadingImage#8",3,9,440,False,51,False,0,True,False,False,False,91,,,,"QuestBattle#148","",-1,0,-1,False,1,0,0,0,False,0,False,False
504,"l1e2","ffxiv/lak_l1/evt/l1e2/level/l1e2",1,"다날란","다날란","개발실","default/00","LoadingImage#4",0,32,0,False,0,False,0,True,False,False,False,106,,,"ArrayEventHandler#852110","QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
505,"d2e4","ex1/02_dra_d2/evt/d2e4/level/d2e4",1,"드라바니아","드라바니아","기공성 알렉산더","default/00","LoadingImage#8",0,12,0,False,0,False,0,True,False,False,False,1001,,,"ArrayEventHandler#853182","QuestBattle#0","이딜샤이어",-1,0,-1,False,1,0,0,0,False,0,False,False
506,"s1p3","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,"다날란","다날란","초코보 광장","","LoadingImage#4",3,25,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
507,"a2e2","ex1/03_abr_a2/evt/a2e2/level/a2e2",1,"아발라시아","아발라시아","마대륙 중추부","a2e2/00","LoadingImage#7",0,12,0,False,0,False,0,True,False,False,False,1001,,,"ArrayEventHandler#853159","QuestBattle#0","나선 발착장",-1,0,-1,False,1,0,0,0,False,0,False,False
508,"z2r1","ex1/05_zon_z2/rad/z2r1/level/z2r1",1,"아발라시아","아발라시아","보이드의 방주","z2r1/01","LoadingImage#7",2,8,120,False,37,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,1,0,0,0,False,0,False,False
509,"z1z4","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"라노시아","라노시아","오고모로 화산구 신전","s1fa/00","LoadingImage#2",2,10,69,False,23,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,6,-1,False,0,0,0,0,False,0,False,False
510,"s1d9","ffxiv/sea_s1/dun/s1d9/level/s1d9",1,"라노시아","라노시아","시리우스 대등대","s1d9/01","LoadingImage#2",2,3,40,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,129,-1,False,1,0,0,0,False,0,False,False
511,"d2d4","ex1/02_dra_d2/dun/d2d4/level/d2d4",1,"드라바니아","드라바니아","성 모샨 식물원","d2d4/01","LoadingImage#8",2,3,41,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,128,-1,False,1,0,0,0,False,0,False,False
512,"a2fc","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,"아발라시아","아발라시아","디아뎀 제도","a2fc/00","LoadingImage#7",2,26,131,False,60,False,0,True,True,True,False,1177,,,,"QuestBattle#0","",1400,131,-1,False,1,0,0,0,False,0,False,False
513,"e0151","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,"커르다스","이슈가르드","이슈가르드 교황청","r2d2/01","LoadingImage#5",3,9,441,False,58,False,1,True,False,False,False,317,,,,"QuestBattle#150","",-1,0,-1,False,1,0,0,0,False,0,False,False
514,"a2fc_2","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,"아발라시아","아발라시아","디아뎀 제도","a2fc/00","LoadingImage#7",2,26,132,False,61,False,0,True,True,True,False,1177,,,,"QuestBattle#0","",1700,131,-1,False,1,0,0,0,False,0,False,False
515,"a2fc_3","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,"아발라시아","아발라시아","디아뎀 제도","a2fc/00","LoadingImage#7",2,26,133,False,62,False,0,True,True,True,False,1177,,,,"QuestBattle#0","",200,131,-1,False,1,0,0,0,False,0,False,False
516,"d2d5","ex1/02_dra_d2/dun/d2d5/level/d2d5",1,"드라바니아","드라바니아","거꾸로 선 탑","d2d5/01","LoadingImage#8",2,3,141,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,134,-1,False,1,0,0,0,False,0,False,False
517,"a2fd","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,"아발라시아","아발라시아","봉쇄구역 S1T7","a2fd/00","LoadingImage#7",2,10,134,False,66,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,139,-1,False,1,0,0,0,False,0,False,False
518,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
519,"f1d8","ffxiv/fst_f1/dun/f1d8/level/f1d8",1,"검은장막 숲","검은장막 숲","옛 암다포르 시가지","f1d8/01","LoadingImage#3",2,3,140,False,63,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,137,-1,False,1,0,0,0,False,0,False,False
520,"d2a5","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,"드라바니아","드라바니아","미다스의 주먹","d2a5/00","LoadingImage#8",2,16,136,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,132,-1,False,1,0,0,0,False,0,False,False
521,"d2a6","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,"드라바니아","드라바니아","미다스의 손목","d2a6/01","LoadingImage#8",2,16,137,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,141,-1,False,1,0,0,0,False,0,False,False
522,"d2a7","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,"드라바니아","드라바니아","미다스의 팔","d2a7/00","LoadingImage#8",2,16,138,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,133,-1,False,1,0,0,0,False,0,False,False
523,"d2a8","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,"드라바니아","드라바니아","미다스의 어깨","d2a8/00","LoadingImage#8",2,17,139,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,143,-1,False,1,0,0,0,False,0,False,False
524,"a2fd_2","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,"아발라시아","아발라시아","봉쇄구역 S1T7","a2fd/00","LoadingImage#7",2,10,135,False,66,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,140,-1,False,1,0,0,0,False,0,False,False
525,"s1p5_1","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,"라노시아","라노시아","늑대우리 훈련장","s1p5/00","LoadingImage#2",2,28,143,False,65,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,138,-1,True,0,0,0,0,False,0,False,False
526,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
527,"s1p5_3","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,"라노시아","라노시아","늑대우리 훈련장","s1p5/00","LoadingImage#2",2,28,145,False,65,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,138,-1,True,0,0,0,0,False,0,False,False
528,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
529,"d2a5_2","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,"드라바니아","드라바니아","미다스의 주먹","d2a5/00","LoadingImage#8",2,16,147,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,135,-1,False,1,0,0,0,False,0,False,False
530,"d2a6_2","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,"드라바니아","드라바니아","미다스의 손목","d2a6/01","LoadingImage#8",2,17,148,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,142,-1,False,1,0,0,0,False,0,False,False
531,"d2a7_2","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,"드라바니아","드라바니아","미다스의 팔","d2a7/00","LoadingImage#8",2,16,149,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,136,-1,False,1,0,0,0,False,0,False,False
532,"d2a8_2","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,"드라바니아","드라바니아","미다스의 어깨","d2a8/00","LoadingImage#8",2,17,150,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,144,-1,False,1,0,0,0,False,0,False,False
533,"ec001","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",1,29,167,False,0,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",1000,145,-1,False,1,0,0,0,False,0,False,False
534,"f1tg","ffxiv/fst_f1/twn/f1tg/level/f1tg",1,"검은장막 숲","그리다니아","쌍사당 막사","f1tg/00","LoadingImage#3",0,30,0,False,0,False,0,True,False,False,False,1052,,,"ArrayEventHandler#853740","QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
535,"w1tg","ffxiv/wil_w1/twn/w1tg/level/w1tg",1,"다날란","울다하","불멸대 막사","w1tg/00","LoadingImage#4",0,30,0,False,0,False,0,True,False,False,False,1054,,,"ArrayEventHandler#853740","QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
536,"s1tg","ffxiv/sea_s1/twn/s1tg/level/s1tg",1,"라노시아","림사 로민사","흑와단 막사","s1tg/00","LoadingImage#2",0,30,0,False,0,False,0,True,False,False,False,1053,,,"ArrayEventHandler#853740","QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,0,0,0,0,False,0,False,False
537,"s1p2_begin01","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,151,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
538,"s1p2_begin02","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,152,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
539,"s1p2_begin03","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,153,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
540,"s1p2_begin04","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,154,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
541,"s1p2_begin05","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,155,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
542,"s1p2_begin06","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,156,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
543,"s1p2_begin07","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,157,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
544,"s1p2_begin08","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,158,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
545,"s1p2_begin09","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,159,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
546,"s1p2_begin10","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,160,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
547,"s1p2_begin11","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,161,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
548,"s1p2_begin12","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,162,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
549,"s1p2_begin13","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,163,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
550,"s1p2_begin14","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,164,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
551,"s1p2_begin15","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"라노시아","라노시아","더 폴드","s1p2/00","LoadingImage#2",1,27,165,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
552,"s1f4_begin16","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"라노시아","라노시아","서부 라노시아","s1f4/00","LoadingImage#2",1,27,166,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",1500,0,-1,False,0,0,0,0,False,0,False,False
553,"d2e5","ex1/02_dra_d2/evt/d2e5/level/d2e5",1,"드라바니아","드라바니아","기공성 알렉산더","default/00","LoadingImage#8",0,12,0,False,0,False,0,True,False,False,False,1001,,,"ArrayEventHandler#853262","QuestBattle#0","이딜샤이어",-1,0,-1,False,1,0,0,0,False,0,False,False
554,"r2p1","ffxiv/pvp_xx/pvp/r2p1/level/r2p1",4,"커르다스","커르다스","영광의 평원","r2p1/00","LoadingImage#5",2,18,180,False,67,False,2,True,False,True,True,1001,,,,"QuestBattle#0","",-1,161,-1,True,0,0,0,0,False,0,False,False
555,"d2d6","ex1/02_dra_d2/dun/d2d6/level/d2d6",1,"드라바니아","드라바니아","소르 카이","d2d6/01","LoadingImage#8",2,3,171,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,146,-1,False,1,0,0,0,False,0,False,False
556,"z2r2","ex1/05_zon_z2/rad/z2r2/level/z2r2",1,"모르도나","모르도나","금기도시 마하","z2r2/01","LoadingImage#6",2,8,168,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,1,0,0,0,False,0,False,False
557,"s1da","ffxiv/sea_s1/dun/s1da/level/s1da",1,"라노시아","라노시아","난파선의 섬","s1da/00","LoadingImage#2",2,3,172,False,68,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,162,-1,False,1,0,0,0,False,0,False,False
558,"w1c1","ffxiv/wil_w1/cnt/w1c1/level/w1c1",1,"커르다스","커르다스","아쿠아폴리스","default/00","LoadingImage#1",3,33,179,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
559,"r1fe","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,"커르다스","커르다스","구름길","r1fe/00","LoadingImage#5",2,10,169,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,155,-1,False,1,0,0,0,False,0,False,False
560,"ec002","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,"아발라시아","아발라시아","마과학 연구소","a2d1/01","LoadingImage#7",1,29,173,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,1,0,0,0,False,0,False,False
561,"f1c1_dd001","ffxiv/fst_f1/cnt/f1c1/level/f1c1",1,"검은장막 숲","검은장막 숲","망자의 궁전","","LoadingImage#3",2,31,174,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,156,-1,False,0,0,0,0,False,0,False,False
562,"f1c2_dd002","ffxiv/fst_f1/cnt/f1c2/level/f1c2",1,"검은장막 숲","검은장막 숲","망자의 궁전","","LoadingImage#3",2,31,175,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,157,-1,False,0,0,0,0,False,0,False,False
563,"f1c3_dd003","ffxiv/fst_f1/cnt/f1c3/level/f1c3",1,"검은장막 숲","검은장막 숲","망자의 궁전","","LoadingImage#3",2,31,176,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,158,-1,False,0,0,0,0,False,0,False,False
564,"f1c4_dd004","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,"검은장막 숲","검은장막 숲","망자의 궁전","","LoadingImage#3",2,31,177,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,159,-1,False,0,0,0,0,False,0,False,False
565,"f1c4_dd005","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,"검은장막 숲","검은장막 숲","망자의 궁전","","LoadingImage#3",2,31,178,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,160,-1,False,1,0,0,0,False,0,False,False
566,"r1fe_2","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,"커르다스","커르다스","구름길","r1fe/00","LoadingImage#5",2,10,170,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,147,-1,False,1,0,0,0,False,0,False,False
567,"a2e3","ex1/03_abr_a2/evt/a2e3/level/a2e3",1,"아발라시아","아발라시아","가두리 계류기지","a2e3/00","LoadingImage#7",0,15,0,False,0,False,0,True,False,False,False,1195,,,"ArrayEventHandler#853289","QuestBattle#0","오크 준두",-1,0,-1,False,1,0,0,0,False,0,False,False
568,"a2e4","ex1/03_abr_a2/evt/a2e4/level/a2e4",1,"아발라시아","아발라시아","레오파드의 방","a2e4/00","LoadingImage#7",0,15,0,False,0,False,0,True,False,False,False,1195,,,,"QuestBattle#0","오크 준두",-1,0,-1,False,1,0,0,0,False,0,False,False
569,"r1e3","ffxiv/roc_r1/evt/r1e3/level/r1e3",1,"커르다스","커르다스","구름길","r1e3/00","LoadingImage#5",0,7,0,False,28,False,0,True,False,False,False,382,,,"ArrayEventHandler#853296","QuestBattle#0","용머리 전진기지",-1,0,-1,False,1,0,0,0,False,0,False,False
570,"f1e7","ffxiv/fst_f1/evt/f1e7/level/f1e7",1,"검은장막 숲","검은장막 숲","망자의 궁전","default/00","LoadingImage#3",0,12,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","채석공방",-1,0,-1,False,0,0,0,0,False,0,False,False
571,"f1d9","ffxiv/fst_f1/dun/f1d9/level/f1d9",1,"검은장막 숲","검은장막 숲","유령의 집","f1d9/01","LoadingImage#3",2,34,181,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,176,-1,False,0,0,0,0,False,0,False,False
572,"r2d3","ex1/01_roc_r2/dun/r2d3/level/r2d3",1,"커르다스","커르다스","젤파톨","r2d3/00","LoadingImage#5",2,3,182,False,40,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,174,-1,False,1,0,0,0,False,0,False,False
573,"s1i6","ffxiv/sea_s1/ind/s1i6/level/s1i6",1,"라노시아","라노시아","중층 돛대 로비","s1i6/00","LoadingImage#2",0,14,0,False,0,False,0,True,False,False,False,1083,,,,"QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,0,0,0,0,False,0,False,False
574,"f1i6","ffxiv/fst_f1/ind/f1i6/level/f1i6",1,"검은장막 숲","검은장막 숲","백합 언덕 로비","f1i6/00","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,1110,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
575,"w1i6","ffxiv/wil_w1/ind/w1i6/level/w1i6",1,"다날란","다날란","나나모 대풍차 로비","w1i6/00","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,1109,,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
576,"a2fe","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,"아발라시아","아발라시아","봉쇄구역 P1T6","a2fe/00","LoadingImage#7",2,10,183,False,69,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,168,-1,False,1,0,0,0,False,0,False,False
577,"a2fe_2","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,"아발라시아","아발라시아","봉쇄구역 P1T6","a2fe/00","LoadingImage#7",2,10,184,False,69,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,169,-1,False,1,0,0,0,False,0,False,False
578,"d2d7","ex1/02_dra_d2/dun/d2d7/level/d2d7",1,"드라바니아","드라바니아","구브라 환상도서관","d2d7/01","LoadingImage#8",2,3,196,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,175,-1,False,1,0,0,0,False,0,False,False
579,"w1ee","ffxiv/wil_w1/evt/w1ee/level/w1ee",1,"다날란","다날란","카드 대결장","w1ee/00","LoadingImage#4",3,35,195,False,0,False,0,True,False,False,False,222,,,,"QuestBattle#0","",-1,77,-1,False,0,0,0,0,False,0,False,False
580,"d2a9","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,"드라바니아","드라바니아","알렉산더의 눈","d2a9/01","LoadingImage#8",2,16,186,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,163,-1,False,1,0,0,0,False,0,False,False
581,"d2aa","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,"드라바니아","드라바니아","알렉산더의 숨결","d2aa/01","LoadingImage#8",2,16,187,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,165,-1,False,1,0,0,0,False,0,False,False
582,"d2ab","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,"드라바니아","드라바니아","알렉산더의 심장","d2ab/01","LoadingImage#8",2,16,188,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,170,-1,False,1,0,0,0,False,0,False,False
583,"d2ac","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,"드라바니아","드라바니아","알렉산더의 영혼","d2ac/00","LoadingImage#8",2,17,189,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,172,-1,False,1,0,0,0,False,0,False,False
584,"d2a9_2","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,"드라바니아","드라바니아","알렉산더의 눈","d2a9/01","LoadingImage#8",2,16,190,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,164,-1,False,1,0,0,0,False,0,False,False
585,"d2aa_2","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,"드라바니아","드라바니아","알렉산더의 숨결","d2aa/01","LoadingImage#8",2,16,191,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,166,-1,False,1,0,0,0,False,0,False,False
586,"d2ab_2","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,"드라바니아","드라바니아","알렉산더의 심장","d2ab/01","LoadingImage#8",2,16,192,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,171,-1,False,1,0,0,0,False,0,False,False
587,"d2ac_2","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,"드라바니아","드라바니아","알렉산더의 영혼","d2ac/00","LoadingImage#8",2,17,193,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,173,-1,False,1,0,0,0,False,0,False,False
588,"d2e7","ex1/02_dra_d2/evt/d2e7/level/d2e7",1,"드라바니아","드라바니아","알렉산더의 심장","default/00","LoadingImage#8",0,12,0,False,0,False,0,True,False,False,False,1001,,,"ArrayEventHandler#853334","QuestBattle#0","이딜샤이어",-1,0,-1,False,1,0,0,0,False,0,False,False
589,"s1p3_2","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,"다날란","다날란","초코보 광장","","LoadingImage#4",3,25,197,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
