key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
521,"d2a6","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,"ドラヴァニア","ドラヴァニア","カフ・オブ・ミダース","d2a6/01","LoadingImage#8",2,16,137,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,141,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
522,"d2a7","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,"ドラヴァニア","ドラヴァニア","アーム・オブ・ミダース","d2a7/00","LoadingImage#8",2,16,138,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,133,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
523,"d2a8","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,"ドラヴァニア","ドラヴァニア","バーデン・オブ・ミダース","d2a8/00","LoadingImage#8",2,17,139,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,143,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
524,"a2fd_2","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,"アバラシア","アバラシア","コンテイメントベイS1T7","a2fd/00","LoadingImage#7",2,10,135,False,66,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,140,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
525,"s1p5_1","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,"ラノシア","ラノシア","ウルヴズジェイル演習場","s1p5/00","LoadingImage#2",2,28,143,False,65,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,138,-1,True,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
526,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
527,"s1p5_3","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,"ラノシア","ラノシア","ウルヴズジェイル演習場","s1p5/00","LoadingImage#2",2,28,145,False,65,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,138,-1,True,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
528,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
529,"d2a5_2","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,"ドラヴァニア","ドラヴァニア","フィスト・オブ・ミダース","d2a5/00","LoadingImage#8",2,16,147,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,135,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
530,"d2a6_2","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,"ドラヴァニア","ドラヴァニア","カフ・オブ・ミダース","d2a6/01","LoadingImage#8",2,17,148,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,142,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
531,"d2a7_2","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,"ドラヴァニア","ドラヴァニア","アーム・オブ・ミダース","d2a7/00","LoadingImage#8",2,16,149,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,136,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
532,"d2a8_2","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,"ドラヴァニア","ドラヴァニア","バーデン・オブ・ミダース","d2a8/00","LoadingImage#8",2,17,150,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,144,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
533,"ec001","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00","LoadingImage#5",1,29,167,False,0,False,2,True,False,False,False,,,,,"QuestBattle#0","",1000,145,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,True,False
534,"f1tg","ffxiv/fst_f1/twn/f1tg/level/f1tg",1,"黒衣森","グリダニア市街","双蛇党兵舎","f1tg/00","LoadingImage#3",0,30,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853740","QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
535,"w1tg","ffxiv/wil_w1/twn/w1tg/level/w1tg",1,"ザナラーン","ウルダハ市街","不滅隊兵舎","w1tg/00","LoadingImage#4",0,30,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853740","QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
536,"s1tg","ffxiv/sea_s1/twn/s1tg/level/s1tg",1,"ラノシア","リムサ・ロミンサ市街","黒渦団兵舎","s1tg/00","LoadingImage#2",0,30,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853740","QuestBattle#0","リムサ・ロミンサ：下甲板層",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
537,"s1p2_begin01","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,151,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
538,"s1p2_begin02","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,152,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
539,"s1p2_begin03","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,153,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
540,"s1p2_begin04","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,154,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
541,"s1p2_begin05","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,155,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
542,"s1p2_begin06","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,156,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
543,"s1p2_begin07","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,157,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
544,"s1p2_begin08","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,158,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
545,"s1p2_begin09","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,159,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
546,"s1p2_begin10","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,160,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
547,"s1p2_begin11","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,161,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
548,"s1p2_begin12","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,162,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
549,"s1p2_begin13","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,163,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
550,"s1p2_begin14","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,164,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
551,"s1p2_begin15","ffxiv/sea_s1/pvp/s1p2/level/s1p2",1,"ラノシア","ラノシア","ザ・フォールド","s1p2/00","LoadingImage#2",1,27,165,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
552,"s1f4_begin16","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00","LoadingImage#2",1,27,166,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",1500,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
553,"d2e5","ex1/02_dra_d2/evt/d2e5/level/d2e5",1,"ドラヴァニア","ドラヴァニア","機工城アレキサンダー","default/00","LoadingImage#8",0,12,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853262","QuestBattle#0","イディルシャイア",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
554,"r2p1","ffxiv/pvp_xx/pvp/r2p1/level/r2p1",4,"クルザス","クルザス","フィールド・オブ・グローリー","r2p1/00","LoadingImage#5",2,18,180,False,67,False,2,True,False,True,True,,,,,"QuestBattle#0","",-1,58,-1,True,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
555,"d2d6","ex1/02_dra_d2/dun/d2d6/level/d2d6",1,"ドラヴァニア","ドラヴァニア","ソール・カイ","d2d6/01","LoadingImage#8",2,3,171,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,146,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
556,"z2r2","ex1/05_zon_z2/rad/z2r2/level/z2r2",1,"モードゥナ","モードゥナ","禁忌都市マハ","z2r2/01","LoadingImage#6",2,8,168,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
557,"s1da","ffxiv/sea_s1/dun/s1da/level/s1da",1,"ラノシア","ラノシア","ハルブレーカー・アイル","s1da/00","LoadingImage#2",2,3,172,False,68,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,162,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
558,"w1c1","ffxiv/wil_w1/cnt/w1c1/level/w1c1",1,"クルザス","クルザス","アクアポリス","default/00","LoadingImage#1",3,33,179,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
559,"r1fe","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,"クルザス","クルザス","雲廊","r1fe/00","LoadingImage#5",2,10,169,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,155,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
560,"ec002","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,"アバラシア","アバラシア","魔科学研究所","a2d1/01","LoadingImage#7",1,29,173,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,True,False
561,"f1c1_dd001","ffxiv/fst_f1/cnt/f1c1/level/f1c1",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,174,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,156,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
562,"f1c2_dd002","ffxiv/fst_f1/cnt/f1c2/level/f1c2",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,175,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,157,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
563,"f1c3_dd003","ffxiv/fst_f1/cnt/f1c3/level/f1c3",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,176,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,158,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
564,"f1c4_dd004","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,177,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,159,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
565,"f1c4_dd005","ffxiv/fst_f1/cnt/f1c4/level/f1c4",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,178,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,160,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
566,"r1fe_2","ffxiv/roc_r1/fld/r1fe/level/r1fe",1,"クルザス","クルザス","雲廊","r1fe/00","LoadingImage#5",2,10,170,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,147,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
567,"a2e3","ex1/03_abr_a2/evt/a2e3/level/a2e3",1,"アバラシア","アバラシア","パロック繋留基地","a2e3/00","LoadingImage#7",0,15,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853289","QuestBattle#0","オク・ズンド",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
568,"a2e4","ex1/03_abr_a2/evt/a2e4/level/a2e4",1,"アバラシア","アバラシア","レオファードの私室","a2e4/00","LoadingImage#7",0,15,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","オク・ズンド",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
569,"r1e3","ffxiv/roc_r1/evt/r1e3/level/r1e3",1,"クルザス","クルザス","雲廊","r1e3/00","LoadingImage#5",0,7,0,False,28,False,0,True,False,False,False,"music/ex1/BGM_EX1_Ban_Nidhogg_01.scd",,,"ArrayEventHandler#853296","QuestBattle#0","キャンプ・ドラゴンヘッド",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
570,"f1e7","ffxiv/fst_f1/evt/f1e7/level/f1e7",1,"黒衣森","黒衣森","死者の宮殿","default/00","LoadingImage#3",0,12,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","クォーリーミル",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
571,"f1d9","ffxiv/fst_f1/dun/f1d9/level/f1d9",1,"黒衣森","黒衣森","亡霊屋敷 ホーンテッドマナー","f1d9/01","LoadingImage#3",2,34,181,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,176,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
572,"r2d3","ex1/01_roc_r2/dun/r2d3/level/r2d3",1,"クルザス","クルザス","ゼルファトル","r2d3/00","LoadingImage#5",2,3,182,False,40,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,174,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
573,"s1i6","ffxiv/sea_s1/ind/s1i6/level/s1i6",1,"ラノシア","ラノシア","トップマスト：ロビー","s1i6/00","LoadingImage#2",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","リムサ・ロミンサ：下甲板層",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
574,"f1i6","ffxiv/fst_f1/ind/f1i6/level/f1i6",1,"黒衣森","黒衣森","リリーヒルズ：ロビー","f1i6/00","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
575,"w1i6","ffxiv/wil_w1/ind/w1i6/level/w1i6",1,"ザナラーン","ザナラーン","ナナモ大風車：ロビー","w1i6/00","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
576,"a2fe","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,"アバラシア","アバラシア","コンテイメントベイP1T6","a2fe/00","LoadingImage#7",2,10,183,False,69,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,168,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
577,"a2fe_2","ex1/03_abr_a2/fld/a2fe/level/a2fe",1,"アバラシア","アバラシア","コンテイメントベイP1T6","a2fe/00","LoadingImage#7",2,10,184,False,69,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,169,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
578,"d2d7","ex1/02_dra_d2/dun/d2d7/level/d2d7",1,"ドラヴァニア","ドラヴァニア","グブラ幻想図書館","d2d7/01","LoadingImage#8",2,3,196,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,175,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
579,"w1ee","ffxiv/wil_w1/evt/w1ee/level/w1ee",1,"ザナラーン","ザナラーン","カードバトルルーム","w1ee/00","LoadingImage#4",3,35,195,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Minigame_Puzzle.scd",,,,"QuestBattle#0","",-1,77,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
580,"d2a9","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,"ドラヴァニア","ドラヴァニア","アイズ・オブ・アレキサンダー","d2a9/01","LoadingImage#8",2,16,186,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,163,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
581,"d2aa","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,"ドラヴァニア","ドラヴァニア","ブレス・オブ・アレキサンダー","d2aa/01","LoadingImage#8",2,16,187,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,165,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
582,"d2ab","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,"ドラヴァニア","ドラヴァニア","ハート・オブ・アレキサンダー","d2ab/01","LoadingImage#8",2,16,188,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,170,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
583,"d2ac","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,"ドラヴァニア","ドラヴァニア","ソウル・オブ・アレキサンダー","d2ac/00","LoadingImage#8",2,17,189,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,172,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
584,"d2a9_2","ex1/02_dra_d2/alx/d2a9/level/d2a9",1,"ドラヴァニア","ドラヴァニア","アイズ・オブ・アレキサンダー","d2a9/01","LoadingImage#8",2,16,190,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,164,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
585,"d2aa_2","ex1/02_dra_d2/alx/d2aa/level/d2aa",1,"ドラヴァニア","ドラヴァニア","ブレス・オブ・アレキサンダー","d2aa/01","LoadingImage#8",2,16,191,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,166,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
586,"d2ab_2","ex1/02_dra_d2/alx/d2ab/level/d2ab",1,"ドラヴァニア","ドラヴァニア","ハート・オブ・アレキサンダー","d2ab/01","LoadingImage#8",2,16,192,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,171,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
587,"d2ac_2","ex1/02_dra_d2/alx/d2ac/level/d2ac",1,"ドラヴァニア","ドラヴァニア","ソウル・オブ・アレキサンダー","d2ac/00","LoadingImage#8",2,17,193,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,173,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
588,"d2e7","ex1/02_dra_d2/evt/d2e7/level/d2e7",1,"ドラヴァニア","ドラヴァニア","ハート・オブ・アレキサンダー","default/00","LoadingImage#8",0,12,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853334","QuestBattle#0","イディルシャイア",-1,0,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
589,"s1p3_2","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,"ザナラーン","ザナラーン","チョコボスクウェア","","LoadingImage#4",3,25,197,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
590,"s1p3_3","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,"ザナラーン","ザナラーン","チョコボスクウェア","","LoadingImage#4",3,25,198,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
591,"s1p3_4","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,"ザナラーン","ザナラーン","チョコボスクウェア","","LoadingImage#4",3,25,199,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
592,"ec003","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"ザナラーン","ザナラーン","炎帝祭跡","w1fa/00","LoadingImage#4",1,29,194,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,192,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,True,False
593,"f1c5_dd006","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,204,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,177,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
594,"f1c5_dd007","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,205,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,178,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
595,"f1c5_dd008","ffxiv/fst_f1/cnt/f1c5/level/f1c5",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,206,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,179,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
596,"f1c6_dd009","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,207,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,180,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
597,"f1c6_dd010","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,208,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,181,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
598,"f1c6_dd011","ffxiv/fst_f1/cnt/f1c6/level/f1c6",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,209,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,182,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
599,"f1c8_dd012","ffxiv/fst_f1/cnt/f1c8/level/f1c8",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,210,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,183,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
600,"f1c8_dd013","ffxiv/fst_f1/cnt/f1c8/level/f1c8",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,211,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,184,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
601,"f1c9_dd014","ffxiv/fst_f1/cnt/f1c9/level/f1c9",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,212,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,185,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
602,"f1c9_dd015","ffxiv/fst_f1/cnt/f1c9/level/f1c9",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,213,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,186,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
603,"f1c7_dd016","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,214,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,187,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
604,"f1c7_dd017","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,215,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,188,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
605,"f1c7_dd018","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,216,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,189,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
606,"f1c7_dd019","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,217,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,190,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
607,"f1c7_dd020","ffxiv/fst_f1/cnt/f1c7/level/f1c7",1,"黒衣森","黒衣森","死者の宮殿","","LoadingImage#3",2,31,218,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,191,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
