key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
20066,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boshds/boshds00010/boshds00010",0,687,"Colosseum#0",False,"","","BNpcBase#0","さあ、己に命ありと叫ぶなら、私を倒してみせよ……！","なりそこないが、よく耐える……！
が、その強き想いを踏み砕いてこその勝利か……！",0,0,0,50,0,11220,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",177,30,0,"InstanceContentBuff#2",True,"InstanceContent#0",-1,0,10,35,21,False,0,0,0,0,0,False
20067,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boshds/boshds00110/boshds00110",0,693,"Colosseum#0",False,"","","BNpcBase#0","全力で来い……！
私もまた 在るべき姿で 迎え撃ってやろう……！","その何者よりも色濃き魂で、薄き魂を侵食せよ……！",0,0,0,100,0,11220,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",179,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,11,0,22,False,0,0,0,0,0,False
20068,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosalr/bosalr00010/bosalr00010",0,717,"Colosseum#0",False,"","","BNpcBase#0","今こそ、アタシたちのルビーウェポンの力を見せる時……！","さよなら……みんな……。
やっぱりオーバーソウルモードを使うしかないみたい……。",0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",183,30,0,"InstanceContentBuff#2",True,"InstanceContent#0",-1,0,4,40,27,False,16,0,0,0,0,False
20069,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosalr/bosalr00110/bosalr00110",0,718,"Colosseum#0",False,"","","BNpcBase#0","今こそ、アタシたちのルビーウェポンの力を見せる時……！","さよなら……みんな……。
やっぱりオーバーソウルモードを使うしかないみたい……。",0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",184,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,4,40,27,False,16,0,0,0,0,False
20070,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Boss_Battle01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosvrs/bosvrs00010/bosvrs00010",0,725,"Colosseum#0",False,"","","BNpcBase#0","交信雷波塔管制室に向かえ","ガンバスタード、リミッターカット……！
帝国の力、あなどるなよ！",0,0,0,100,0,11220,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",191,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,12,39,0,False,26,0,0,0,0,False
20071,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boswol/boswol00010/boswol00010",0,738,"Colosseum#0",False,"","","BNpcBase#0","","……さあ集え、「光の戦士」たちよ！",0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",193,30,0,"InstanceContentBuff#2",True,"InstanceContent#0",-1,0,14,0,0,False,34,0,0,0,0,False
20072,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boswol/boswol00110/boswol00110",0,739,"Colosseum#0",False,"","","BNpcBase#0","","……さあ集え、「光の戦士」たちよ！",0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",194,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,0,41,0,False,35,0,0,0,0,False
20073,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosale/bosale00010/bosale00010",0,762,"Colosseum#0",False,"","","BNpcBase#0","レックス、我らが戦う必要などないのだ！
即刻、機体を降りて投降せよ！！","たとえ義父上の命令だろうと……！
オレは、オレたちは……退くわけにはいかねえんだ！",0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",219,30,0,"InstanceContentBuff#2",True,"InstanceContent#0",-1,0,4,0,36,False,46,0,0,0,0,False
20074,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosale/bosale00110/bosale00110",0,763,"Colosseum#0",False,"","","BNpcBase#0","レックス、我らが戦う必要などないのだ！
即刻、機体を降りて投降せよ！！","悪いな、義父上……
オレは、オレたちは、このウェポンで未来を掴んでみせる！",0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",220,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,4,0,36,False,46,0,0,0,0,False
20075,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_15.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosald/bosald00010/bosald00010",0,781,"Colosseum#0",False,"","","BNpcBase#0","戦闘開始……我が妹を傷つけさせはしないッ！","同じ夢を見て散っていった義兄妹たちのために……
ここで終わる、わけには……。",0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",228,30,0,"InstanceContentBuff#2",True,"InstanceContent#0",-1,0,0,0,39,False,50,0,0,0,0,False
20076,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_15.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosald/bosald00110/bosald00110",0,782,"Colosseum#0",False,"","","BNpcBase#0","戦闘開始……我が妹を傷つけさせはしないッ！","同じ夢を見て散っていった義兄妹たちのために……
ここで終わる、わけには……。",0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",229,100,0,"InstanceContentBuff#1",True,"InstanceContent#0",-1,0,0,0,39,False,50,0,0,0,0,False
20077,"InstanceContentType#4",0,60,False,"music/ex4/BGM_EX4_Ban_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/bosgdy/bosgdy00010/bosgdy00010",0,790,"Colosseum#0",False,"","","BNpcBase#0","これは未来の選別、歩むべき道の標……！","次はこちらです！",0,3000,36900,0,0,69800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",256,30,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,51,0,False,57,0,1,0,0,False
20078,"InstanceContentType#4",0,60,False,"music/ex4/BGM_EX4_Ban_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/bosgdy/bosgdy00110/bosgdy00110",0,791,"Colosseum#0",False,"","","BNpcBase#0","これは未来の選別、歩むべき道の標……！","次はこちらです！",0,0,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",257,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,51,0,False,57,0,0,0,0,False
20079,"InstanceContentType#4",0,60,False,"music/ex4/BGM_EX4_Ban_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/bosgdz/bosgdz00010/bosgdz00010",0,796,"Colosseum#0",False,"","","BNpcBase#0","「この狩りを済ませる」と決めたのだ。
いかに遠退こうが、届かぬことはない……！","終焉の運命まで　1",0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",258,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,47,41,False,62,0,0,0,0,True
20080,"InstanceContentType#4",0,60,False,"music/ex4/BGM_EX4_Ban_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/bosgdx/bosgdx00010/bosgdx00010",0,802,"Colosseum#0",False,"","","BNpcBase#0","どうせ終わるなら、派手に散ろうじゃありませんか！","完全に繋がった、私こそがゾディアークだ！",0,3000,34100,0,0,64400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",254,30,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,40,False,69,0,0,0,0,False
20081,"InstanceContentType#4",0,60,False,"music/ex4/BGM_EX4_Ban_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/bosgdx/bosgdx00110/bosgdx00110",0,803,"Colosseum#0",False,"","","BNpcBase#0","どうせ終わるなら、派手に散ろうじゃありませんか！","完全に繋がった、私こそがゾディアークだ！",0,0,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",255,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,50,40,False,70,0,0,0,0,False
20082,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
20083,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
20084,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
20085,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
20086,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
20087,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
25000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
25001,"InstanceContentType#11",0,30,False,"music/ffxiv/BGM_Season_HalloweenD.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/feshlw/feshlw00410/feshlw00410",6381330,181,"Colosseum#0",False,"","","BNpcBase#0","正気度ポイント","「正気度ポイント」は、パーティ全体で共有し、
　 無くなると、「亡霊屋敷 ホーンテッドマナー」は終了となります。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",178,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
25002,"InstanceContentType#11",0,30,False,"music/ffxiv/BGM_Season_VTID.scd","","ffxiv/fesvlt/fesvlt04210/fesvlt04210",7186180,473,"Colosseum#0",True,"","","BNpcBase#0","第一の試練の突破","これにて、ヴァレンティオンセレモニーは終了クポ！
またのご来場を、お待ちしているクポ～！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,15,0,False,0,0,0,0,0,False
25003,"InstanceContentType#11",0,30,False,"music/ffxiv/BGM_Season_HalloweenD.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/feshlw/feshlw06010/feshlw06010",8734194,797,"Colosseum#0",False,"","","BNpcBase#0","ジュニアの子供部屋への到達","順調にタマシイを助け出せているようですね！
私の見解では、あと一歩で儀式を阻止できるはずです……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,63,37,0,0,0,False
25004,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
26000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
26001,"InstanceContentType#18",0,30,False,"","","ffxiv/gldttd/gldttd05410/gldttd05410",0,755,"Colosseum#0",False,"","","BNpcBase#0","ラウンド","ラウンド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
26002,"InstanceContentType#18",0,30,False,"","","ffxiv/gldttd/gldttd05410/gldttd05410",0,756,"Colosseum#0",False,"","","BNpcBase#0","ラウンド","ラウンド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
26003,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30001,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r120/dunlak1r120",4317125,92,"Colosseum#0",False,"","","BNpcBase#0","アラグの転移装置の起動","グガァァァッ！",1,0,0,50,0,56060,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,"InstanceContentRewardItem#0",76,95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30002,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b110/dunsea1b110",4293363,93,"Colosseum#0",False,"","","BNpcBase#1466","「メテオの探査坑」への進路確保","エーテリアルフィールドの開放",4,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30003,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Boss.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b210/dunsea1b210",4294907,94,"Colosseum#0",False,"","","BNpcBase#1459","","",5,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30004,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b310/dunsea1b310",4294864,95,"Colosseum#0",False,"","","BNpcBase#0","エーテリアルフィールドの開放","アラガンターミナルの作動",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30005,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","",4374569,96,"Colosseum#0",False,"","","BNpcBase#0","敵のせん滅","敵のせん滅",7,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30006,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b510/dunsea1b510",4294951,97,"Colosseum#0",False,"","","BNpcBase#1482","","",8,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30007,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b110/dunfst1b110",4616593,98,"Colosseum#0",False,"","","BNpcBase#2609","ダークマター塊の破壊","ダークマター塊の破壊",9,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30008,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,99,"Colosseum#0",False,"","","BNpcBase#2610","整備システムの破壊","整備システムの破壊",10,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30009,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b320/dunfst1b320",4649327,100,"Colosseum#0",False,"","","BNpcBase#2611","艦首隔壁の開放","艦首隔壁の開放",11,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30010,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b420/dunfst1b420",0,101,"Colosseum#0",False,"","","BNpcBase#2612","メガフレア詠唱完了まで　10","メガフレア詠唱完了まで　1",12,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30011,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r210/dunlak1r210",4723161,102,"Colosseum#0",False,"","","BNpcBase#2824","至天の階段の踏破","グフッ……私を倒しても……無駄だ……
全ては、闇に……包まれるのだ……。",2,0,0,50,0,56060,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,"InstanceContentRewardItem#0",77,95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30012,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b111/dunfst1b111",4616593,103,"Colosseum#0",False,"","","BNpcBase#2609","ダークマター塊の破壊","ダークマター塊の破壊",13,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30013,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,104,"Colosseum#0",False,"","","BNpcBase#2610","整備システムの破壊","整備システムの破壊",14,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30014,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b321/dunfst1b321",4649327,105,"Colosseum#0",False,"","","BNpcBase#2611","艦首隔壁の開放","艦首隔壁の開放",15,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30015,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b421/dunfst1b421",0,106,"Colosseum#0",False,"","","BNpcBase#2612","メガフレア詠唱完了まで　10","メガフレア詠唱完了まで　1",16,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30016,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b110/dunwil1b110",4894217,107,"Colosseum#0",False,"","","BNpcBase#3192","精神接続区画への到達","精神接続区画への到達",17,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30017,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b210/dunwil1b210",4895391,108,"Colosseum#0",False,"","","BNpcBase#3197","アラガンフィールドの解除","アラガンフィールドの解除",18,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30018,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss1.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b310/dunwil1b310",0,109,"Colosseum#0",False,"","","BNpcBase#3204","","",19,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
30019,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss0.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b410/dunwil1b410",0,110,"Colosseum#0",False,"","","BNpcBase#3210","テラフレア詠唱完了まで　10","テラフレア詠唱完了まで　1",20,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
