key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1420,"Manœuvre de machine","À bord d'une machine de guerre pour la manœuvrer. La récupération de PV et les altérations d'état bénéfiques sont inefficaces.","ui/icon/015000/015821.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,True,0,False,False,0,0,0,False
1421,"Poulet pétochard","La transformation en poulet pétochard empêche d'effectuer des actions, force à fuir en ligne droite et augmente les dégâts subis.","ui/icon/015000/015810.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,True,True,False,False,False,False,100,0,False,False,100,2,False,0,False,False,0,9,0,False
1422,"Démence","Tout déplacement a lieu dans la direction vers laquelle pointe le curseur tournoyant au-dessus de la tête.","ui/icon/015000/015809.tex",0,0,1,2,"dk05th_stdn0t","m0446_confu0h",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,False,0,0,0,False
1423,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée, empêchant l'utilisation des actions.","ui/icon/015000/015811.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,True,True,False,False,False,False,100,0,False,False,1051,2,False,0,False,False,0,0,0,False
1424,"Révélation<Indent/>: Ne cesse pas de te mouvoir<Indent/>!","Une révélation divine a été communiquée.","ui/icon/015000/015807.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,False,0,0,0,False
1425,"Révélation<Indent/>: Détourne ton regard<Indent/>!","Une révélation divine a été communiquée.","ui/icon/015000/015808.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,False,0,0,0,False
1426,"Perte de courage","Le courage a été entamé, et les dégâts subis sont augmentés. Cumuler plusieurs fois cet effet inflige Poulet pétochard.","ui/icon/018000/018961.tex",0,3,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,250,0,False,False,20,0,False,0,False,False,0,0,0,False
1427,"Trempé","Subir certaines attaques peut geler.","ui/icon/015000/015814.tex",0,0,1,2,"dk05th_stdn0t","wet_statusloop_c0i",False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,False,0,0,0,False
1428,"削除予定","削除予定",,0,0,1,0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1429,"Suffocation","Le poison contenu dans l'eau attaque les voies respiratoires. L'effet rend inconscient s'il est cumulé dix fois.","ui/icon/018000/018981.tex",0,10,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,250,0,False,False,0,10,False,0,False,False,0,0,0,False
1430,"Combat épique","Déterminé à annihiler ses ennemis, Shinryu a déployé tout son pouvoir.","ui/icon/015000/015816.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,False,0,0,0,False
1431,"Barrière des tours","Des PV sont récupérés périodiquement et les dégâts subis sont réduits grâce à une barrière.","ui/icon/015000/015822.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,500,0,True,0,False,False,0,0,0,False
1432,"Barrière des tours","La barrière protégeant les tours est activée.","ui/icon/015000/015823.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1433,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée.","ui/icon/016000/016214.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,0,False,False,0,2,False,0,False,False,0,0,0,False
1434,"Hypersensibilité à la mana","L'exposition à la mana provoque une réaction violente, augmentant les dégâts subis lors des explosions de mana.","ui/icon/015000/015817.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
1435,"Résistance au perforant réduite+","La résistance au perforant est considérablement réduite.","ui/icon/015000/015818.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,False,0,0,0,False
1436,"Protection de Phénix","La protection de Phénix augmente les dégâts infligés.","ui/icon/015000/015819.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,True,0,False,False,0,0,0,False
1437,"Lohs Daih","La fureur qui habite Primo-Bahamut est libérée, décuplant les dégâts qu'il inflige.","ui/icon/015000/015820.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,20,2,False,0,False,False,0,0,0,False
1438,"Résonnant","Un pouvoir similaire à l'Écho a été obtenu ar<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ciellement.","ui/icon/015000/015795.tex",0,0,1,1,"dk05th_stup0t","dkst_over_p0f",True,False,True,False,False,False,False,True,True,200,0,False,False,0,4,False,0,False,False,0,16,0,False
1439,"Stratégie libre","Agit librement. Les PV maximums et les dégâts infligés sont augmentés. Les dégâts subis sont réduits.","ui/icon/019000/019101.tex",0,5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,4,0,False,0,False,False,0,0,0,False
1440,"Stratégie offensive","Se concentre sur l'attaque. Les dégâts infligés sont augmentés.","ui/icon/019000/019121.tex",0,5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,12,0,False,0,False,False,0,0,0,False
1441,"Stratégie défensive","Se concentre sur la défense. Les PV maximums sont augmentés. Les dégâts subis sont réduits.","ui/icon/019000/019141.tex",0,5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,6,0,False,0,False,False,0,0,0,False
1442,"Stratégie standard","Agit en toute sûreté. Les PV maximums et les dégâts infligés sont augmentés.","ui/icon/019000/019161.tex",0,5,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,6,0,False,0,False,False,0,0,0,False
1443,"Mécanisme automatique","Activé grâce à un mécanisme automatique. Si le compteur arrive à 0, toutes les fonctions sont arrêtées. La récupération de PV est diminuée.","ui/icon/015000/015825.tex",0,0,1,2,"","",False,False,False,False,False,False,False,False,False,200,0,False,False,-50,0,False,0,False,False,0,0,0,False
1444,"Champ de force magitek","Insensible à toutes les attaques grâce au champ de force alimenté par les tours.","ui/icon/015000/015824.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1445,"Masque du faux Dieu","Porte un masque à l'image du faux Dieu.","ui/icon/015000/015812.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
1446,"Masque du vrai Dieu","Porte un masque à l'image du vrai Dieu.","ui/icon/015000/015813.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,0,0,False
1447,"Bonus d'expérience élémentaire","En dessous du niveau élémentaire 50, l'expérience élémentaire obtenue en abattant des monstres est augmentée.","ui/icon/015000/015836.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,1,False,False,300,0,False,0,False,False,0,0,0,False
1448,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée.","ui/icon/016000/016214.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,True,0,False,False,0,0,0,False
1449,"Menuet du troubadour","Les dégâts infligés sont augmentés.","ui/icon/012000/012615.tex",0,0,24,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,False,0,0,0,False
1450,"Péan du troubadour","Les temps de lancement et de recharge des sorts et des techniques d'arme sont réduits.","ui/icon/012000/012614.tex",0,0,24,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,False,0,0,0,False
1451,"Roi des couronnes","Les dégâts infligés sont augmentés.","ui/icon/013000/013243.tex",0,0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,False,0,0,0,False
1452,"Reine des couronnes","Les dégâts subis sont réduits.","ui/icon/013000/013244.tex",0,0,99,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,False,0,0,0,False
1453,"Œil droit","Les dégâts infligés sont augmentés.","ui/icon/012000/012581.tex",82,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,True,0,False,False,0,0,0,False
1454,"Œil gauche","Les dégâts infligés sont augmentés.","ui/icon/012000/012582.tex",0,0,23,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,0,False,True,0,0,True,0,False,False,0,0,0,False
1455,"Lance-flammes","Des dégâts périodiques sont infligés aux ennemis dans la zone en éventail devant.","ui/icon/013000/013017.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,False,0,27,0,False
1456,"Frisson de la guerre","Les équipiers alentour récupèrent périodiquement des PV. Des PM sont consommés périodiquement.","ui/icon/014000/014803.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,0,False,False,500,0,True,0,False,False,0,0,0,False
1457,"Débarrassage","Insensible à un certain montant de dégâts.","ui/icon/012000/012557.tex",0,0,22,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,60,0,False,False,0,0,False,0,False,False,0,12,0,False
1458,"Cible de Lance-flammes","Des dégâts périodiques sont subis.","ui/icon/019000/019081.tex",0,5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,0,0,False,True,250,0,False,0,False,False,0,0,0,False
1459,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée, empêchant l'utilisation des actions.","ui/icon/015000/015811.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,True,True,False,False,False,False,100,0,False,False,1051,2,False,0,False,False,0,0,0,False
1460,"Attache","Toute action est impossible.","ui/icon/015000/015545.tex",0,0,1,2,"dk05th_stdn0t","m0373sibari0f",True,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,False,0,0,0,False
1461,"Bénédiction des esprits<Indent/>: bonus d'expérience","Les élémentaires d'Eurêka accordent leur bénédiction. L'expérience élémentaire obtenue au combat est augmentée.","ui/icon/015000/015887.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,1,False,False,10,0,True,0,False,False,0,0,0,False
1462,"Actions bloquées","Impossible d'utiliser des actions.","ui/icon/015000/015045.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,19,False,0,False,False,0,24,0,False
1463,"Bénédiction des esprits<Indent/>: bonus de combativité","Les élémentaires d'Eurêka accordent leur bénédiction. Les dégâts infligés sont augmentés et des PV sont récupérés périodiquement.","ui/icon/015000/015835.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,False,0,0,0,False
1464,"Fin d'exploration","Le temps imparti par l'expédition pour l'exploration est presque écoulé.","ui/icon/015000/015832.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,False,0,0,0,False
1465,"Tension","L'état de tension est accru suite à un fait d'arme au cours de la bataille. Les dégâts infligés et la récupération de PV sont augmentés et l'adrénaline monte plus rapidement. Cet état est désactivé à bord d'une machine de guerre.","ui/icon/019000/019181.tex",0,19,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,1,False,True,2,0,True,0,False,False,0,0,0,False
1466,"Perforation","Une blessure infligée par une arme perforante saigne, et des dégâts périodiques sont subis.","ui/icon/015000/015522.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,False,0,0,0,False
1467,"Peinture jaune","En possession d'un pot de peinture jaune.","ui/icon/015000/015829.tex",89,0,1,1,"dk05th_stup0t","pc_paint03h",False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,False,0,0,0,False
1468,"Peinture bleue","En possession d'un pot de peinture bleue.","ui/icon/015000/015828.tex",89,0,1,1,"dk05th_stup0t","pc_paint02h",False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,False,0,0,0,False
1469,"Peinture noire","En possession d'un pot de peinture noire.","ui/icon/015000/015830.tex",89,0,1,1,"dk05th_stup0t","pc_paint04h",False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,False,0,0,0,False
1470,"Peinture rouge","En possession d'un pot de peinture rouge.","ui/icon/015000/015827.tex",89,0,1,1,"dk05th_stup0t","pc_paint01h",False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,False,0,0,0,False
1471,"Baiser fatal","Sous le coup d'une malédiction. Des dégâts neutres sont infligés dans les alentours à la fin de l'effet.","ui/icon/015000/015842.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,False,0,0,0,False
1472,"Apathie","Des PM sont perdus périodiquement et toute récupération de PV est impossible.","ui/icon/015000/015843.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10000,0,True,0,False,False,0,30,0,False
1473,"Cimentation","Du ciment recouvre peu à peu le corps, qui sera pétrifié à la fin de l'effet.",,0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,False,0,0,0,False
1474,"Embourbement","La boue inflige des dégâts périodiques de terre.","ui/icon/015000/015527.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,False,0,0,0,False
1475,"Pourriture éthéréenne","L'organisme est infecté par une pestilence mystérieuse. Des dégâts importants vont être subis, et les personnes alentour seront contaminées.","ui/icon/015000/015538.tex",0,0,1,2,"dk05th_stdn0t","z3o9_m0460_c0t",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,False,0,0,0,False
1476,"Anticorps éthéréen","L'organisme est immunisé contre la Pourriture éthéréenne.","ui/icon/015000/015539.tex",0,0,1,2,"dk05th_stdn0t","z3o9_m0460_c1t",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,False,0,0,0,False
1477,"Empoignement","Toute action est impossible.","ui/icon/015000/015545.tex",0,0,1,2,"dk05th_stdn0t","",True,False,True,True,False,False,False,True,False,100,0,False,False,0,0,False,0,False,False,0,0,0,False
1478,"Attelage","Le corps est relié au train fantôme. Les dégâts reçus sont augmentés et des dégâts périodiques sont subis.","ui/icon/019000/019201.tex",0,10,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,False,0,0,0,False
1479,"Chute libre","Certaines actions sont impossibles du fait d'une chute libre.","ui/icon/015000/015831.tex",0,0,1,2,"dk05th_stdn0t","free_fall_stloop01_c0i",False,False,True,False,False,False,False,True,False,100,0,False,False,0,0,False,0,False,False,0,0,0,False
1480,"Douleur continuelle","Des Aratama sont libérées continuellement.","ui/icon/015000/015833.tex",0,0,1,1,"dk05th_stup0t","aramidama_stloop_c0i",False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,False,0,0,0,False
1481,"Vent mauvais","Sous le coup d'un vent mauvais, tout contact avec quelqu'un d'autre dans le même état répandra la malédiction autour.","ui/icon/015000/015834.tex",0,0,1,2,"dk05th_stdn0t","curse_wind_stloop_c0i",False,False,False,False,False,False,False,False,False,10,0,False,False,0,0,False,0,False,False,0,0,0,False
1482,"Concentration de mana","En cours de con<SoftHyphen/>cen<SoftHyphen/>tra<SoftHyphen/>tion de mana pour le lancement d'un sort.","ui/icon/015000/015845.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1483,"Méga Feu chargé","Le sort Méga Feu est prêt à être lancé.","ui/icon/015000/015846.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1484,"Méga Glace chargée","Le sort Méga Glace est prêt à être lancé.","ui/icon/015000/015847.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1485,"Méga Foudre chargée","Le sort Méga Foudre est prêt à être lancé.","ui/icon/015000/015848.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1486,"Bouffon menteur","L'aire d'effet et les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des sorts Méga Feu, Glace et Foudre sont altérés.","ui/icon/015000/015849.tex",0,0,1,1,"dk05th_stup0t","m0462stlp1_c0c",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1487,"Bouffon honnête","L'aire d'effet et les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des sorts Méga Feu, Glace et Foudre ne sont pas altérés.","ui/icon/015000/015850.tex",0,0,1,1,"dk05th_stup0t","m0462stlp2_c0c",False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1488,"Inguérissable","Toute récupération de PV est impossible.","ui/icon/015000/015851.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,False,0,30,0,False
1489,"Programme Orthros","Le programme de combat Orthros est activé.","ui/icon/015000/015837.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1490,"Programme force aérienne","Le programme de combat force aérienne est activé.","ui/icon/015000/015838.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1491,"Programme Dadaluma","Le programme de combat Dadaluma est activé.","ui/icon/015000/015839.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1492,"Programme bibliotaphe","Le programme de combat bibliotaphe est activé.","ui/icon/015000/015840.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1493,"Programme virus","Le programme de combat virus est activé.","ui/icon/015000/015841.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,False,0,0,0,False
1494,"Fan club","Participe à un concert.","ui/icon/015000/015853.tex",69,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,False,0,False,False,0,0,0,False
1495,"Royauté céleste","La puissante aura du Rathalos empêche toute restauration de PV à l'exception des méga potions.","ui/icon/015000/015860.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,False,0,30,0,False
1496,"Invisibilité","Une puissante magie rend le corps invisible, permettant d'éviter les monstres et les pièges.","ui/icon/016000/016826.tex",97,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,True,0,2,0,False
1497,"Attache","Toute action est impossible.","ui/icon/015000/015545.tex",0,0,1,2,"dk05th_stdn0t","kousoku02f",True,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,False,0,0,0,False
1498,"Commotion","Une forte commotion provoque des dégâts périodiques et empêche parfois d'agir.","ui/icon/015000/015852.tex",0,0,1,2,"st_para_t0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,33,0,True,0,False,False,0,0,0,False
1499,"Médailles lourdes","Le poids de trop nombreuses médailles ralentit les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage augmentés.","ui/icon/018000/018681.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,5,0,True,0,False,False,0,0,0,False
1500,"Médailles lourdes","Le poids de trop nombreuses médailles ralentit les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage augmentés.","ui/icon/018000/018682.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,True,0,False,False,0,0,0,False
1501,"Médailles lourdes","Le poids de trop nombreuses médailles ralentit les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage augmentés.","ui/icon/018000/018683.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,15,0,True,0,False,False,0,0,0,False
1502,"Médailles lourdes","Le poids de trop nombreuses médailles ralentit les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage augmentés.","ui/icon/018000/018684.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,True,0,False,False,0,0,0,False
1503,"Médailles légères","Le poids de trop peu de médailles facilite les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage réduits.","ui/icon/019000/019221.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-1,0,True,0,False,False,0,0,0,False
1504,"Médailles légères","Le poids de trop peu de médailles facilite les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage réduits.","ui/icon/019000/019222.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-5,0,True,0,False,False,0,0,0,False
1505,"Médailles légères","Le poids de trop peu de médailles facilite les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage réduits.","ui/icon/019000/019223.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,True,0,False,False,0,0,0,False
1506,"Médailles légères","Le poids de trop peu de médailles facilite les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage réduits.","ui/icon/019000/019224.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-20,0,True,0,False,False,0,0,0,False
1507,"Poison violent","Des dégâts périodiques de poison sont subis.","ui/icon/015000/015517.tex",0,0,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,False,False,False,10,0,False,True,100,0,False,0,False,False,0,0,0,False
1508,"Brûlure du vent","Des dégâts périodiques de vent sont subis.","ui/icon/019000/019021.tex",0,16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,False,100,0,False,0,False,False,0,0,0,False
1509,"Lenteur","La vitesse des attaques automatiques est réduite, et les temps de lancement et de recharge des sorts et des techniques d'arme sont allongés.","ui/icon/015000/015009.tex",5,0,1,2,"dk05ht_slow0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,15,0,False,0,False,False,0,0,0,False
1510,"Sommeil","Le sommeil empêche toute action.","ui/icon/015000/015013.tex",1,0,1,2,"dk05ht_slp0s","dk10ht_slp0h",True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,False,0,3,0,False
1511,"Pétrification","Une rigidité semblable à celle de la pierre empêche toute action.","ui/icon/015000/015001.tex",85,0,1,2,"dk05ht_roc0t","dk10ht_roc0h",True,False,True,False,False,False,True,False,False,100,0,False,False,0,0,False,0,False,False,0,0,0,False
1512,"Résistance aux projections/attractions","Les projections et attractions n'ont aucun effet.","ui/icon/016000/016824.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,0,0,False,0,False,False,0,0,0,False
1513,"Étourdissement","Toute action est impossible.","ui/icon/015000/015004.tex",0,0,1,2,"dk05th_stdn0t","",False,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,False,2,0,0,False
1514,"スリル・オブ・ウォー：効果","連続してＨＰが回復している状態。","ui/icon/014000/014842.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,0,False,False,1000,0,True,0,False,False,0,0,0,False
1515,"Élévation","S'élève dans l'air.","ui/icon/015000/015683.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,False,0,0,0,False
1516,"Cimentation","Du ciment recouvre peu à peu le corps, qui sera pétrifié à la fin de l'effet.",,0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,False,0,0,0,False
1517,"Résistance au feu accrue","La résistance à l'élément feu est augmentée.","ui/icon/015000/015028.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,False,0,0,0,False
1518,"Roi des cieux","Le Rathalos a révélé son véritable pouvoir.","ui/icon/015000/015856.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,-90,2,False,0,False,False,0,0,0,False
1519,"Concussion","Une blessure infligée par une arme contondante saigne, et des dégâts périodiques sont subis.","ui/icon/015000/015523.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,0,False,True,100,0,False,0,False,False,0,0,0,False
1520,"Chevauchée","Le Rathalos a été monté avec succès.","ui/icon/015000/015857.tex",0,0,1,1,"dk05th_stup0t","",True,False,True,True,False,False,False,True,True,100,0,False,False,0,20,False,0,False,False,0,0,0,False
1521,"Étourdissement","Toute action est impossible. Les dégâts subis sont augmentés.","ui/icon/015000/015858.tex",90,0,1,2,"dk05th_stdn0t","m0483_piyo0f",False,False,False,False,False,False,False,False,False,0,0,False,False,5,0,False,0,False,False,0,0,0,False
1522,"Étourdissement","Une perte momentanée de conscience empêche toute action.","ui/icon/015000/015859.tex",90,0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,False,False,200,0,False,False,0,11,False,0,False,False,0,0,0,False
1523,"Hâte +","La vitesse des attaques automatiques est augmentée, et les temps de lancement et de recharge des sorts et des techniques d'arme sont réduits. Impossible à dissiper.","ui/icon/017000/017381.tex",5,4,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,-5,0,False,0,False,False,0,0,0,False
1524,"Cécité","Un voile d'obscurité diminue la précision.","ui/icon/015000/015012.tex",4,0,1,2,"dk05ht_dark0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,-200,0,False,0,False,False,0,0,0,False
1525,"Basse pression","La pression atmosphérique a grandement baissé, infligeant des dégâts périodiques de vent.","ui/icon/017000/017241.tex",0,3,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,False,0,False,False,0,0,0,False
1526,"Haute pression","La pression atmosphérique a grandement augmenté, améliorant la résistance à l'élément vent.","ui/icon/015000/015030.tex",0,0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,10,0,False,False,100,0,False,0,False,False,0,0,0,False
1527,"Flammes maudites","Des dégâts périodiques de feu sont subis.","ui/icon/015000/015866.tex",0,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,False,0,0,0,False
